id,page_index,text_id,status,error
easyread-text-11-6,11,text-11-6,enqueued,
easyread-text-19-15,19,text-19-15,enqueued,
easyread-text-13-17,13,text-13-17,enqueued,
easyread-text-25-21,25,text-25-21,enqueued,
easyread-text-27-1,27,text-27-1,enqueued,
easyread-text-30-0,30,text-30-0,enqueued,
easyread-text-26-4,26,text-26-4,enqueued,
easyread-text-20-5,20,text-20-5,enqueued,
easyread-text-23-15,23,text-23-15,enqueued,
easyread-text-11-6,11,text-11-6,enqueued,
easyread-text-19-16,19,text-19-16,enqueued,
easyread-text-13-18,13,text-13-18,enqueued,
easyread-text-27-1,27,text-27-1,enqueued,
easyread-text-30-0,30,text-30-0,enqueued,
easyread-text-26-4,26,text-26-4,enqueued,
easyread-text-20-5,20,text-20-5,enqueued,
easyread-text-23-16,23,text-23-16,enqueued,
easyread-text-19-16,19,text-19-16,enqueued,
easyread-text-13-18,13,text-13-18,enqueued,
easyread-text-11-7,11,text-11-7,enqueued,
easyread-text-27-2,27,text-27-2,enqueued,
easyread-text-30-1,30,text-30-1,enqueued,
easyread-text-23-16,23,text-23-16,enqueued,
easyread-text-26-5,26,text-26-5,enqueued,
easyread-text-20-6,20,text-20-6,enqueued,
easyread-text-19-17,19,text-19-17,enqueued,
easyread-text-15-6,15,text-15-6,success,
easyread-text-11-7,11,text-11-7,enqueued,
easyread-text-27-2,27,text-27-2,enqueued,
easyread-text-30-1,30,text-30-1,enqueued,
easyread-text-13-19,13,text-13-19,enqueued,
easyread-text-10-0,10,text-10-0,enqueued,
easyread-text-26-5,26,text-26-5,enqueued,
easyread-text-23-17,23,text-23-17,enqueued,
easyread-text-20-6,20,text-20-6,enqueued,
easyread-text-19-17,19,text-19-17,enqueued,
easyread-text-11-8,11,text-11-8,enqueued,
easyread-text-15-6,15,text-15-6,success,
easyread-text-27-3,27,text-27-3,enqueued,
easyread-text-13-19,13,text-13-19,enqueued,
easyread-text-30-2,30,text-30-2,enqueued,
easyread-text-10-0,10,text-10-0,enqueued,
easyread-text-23-17,23,text-23-17,enqueued,
easyread-text-26-6,26,text-26-6,enqueued,
easyread-text-20-7,20,text-20-7,enqueued,
easyread-text-11-8,11,text-11-8,enqueued,
easyread-text-19-18,19,text-19-18,enqueued,
easyread-text-27-3,27,text-27-3,enqueued,
easyread-text-30-2,30,text-30-2,enqueued,
easyread-text-13-20,13,text-13-20,enqueued,
easyread-text-10-1,10,text-10-1,enqueued,
easyread-text-28-0,28,text-28-0,enqueued,
easyread-text-26-6,26,text-26-6,enqueued,
easyread-text-20-7,20,text-20-7,enqueued,
easyread-text-19-18,19,text-19-18,enqueued,
easyread-text-11-9,11,text-11-9,enqueued,
easyread-text-27-4,27,text-27-4,enqueued,
easyread-text-15-7,15,text-15-7,success,
easyread-text-13-20,13,text-13-20,enqueued,
easyread-text-30-3,30,text-30-3,enqueued,
easyread-text-10-1,10,text-10-1,enqueued,
easyread-text-15-8,15,text-15-8,success,
easyread-text-28-0,28,text-28-0,enqueued,
easyread-text-26-7,26,text-26-7,enqueued,
easyread-text-15-7,15,text-15-7,success,
easyread-text-20-8,20,text-20-8,enqueued,
easyread-text-11-9,11,text-11-9,enqueued,
easyread-text-19-19,19,text-19-19,enqueued,
easyread-text-27-4,27,text-27-4,enqueued,
easyread-text-30-3,30,text-30-3,enqueued,
easyread-text-13-21,13,text-13-21,enqueued,
easyread-text-10-2,10,text-10-2,enqueued,
easyread-text-28-1,28,text-28-1,enqueued,
easyread-text-26-7,26,text-26-7,enqueued,
easyread-text-20-8,20,text-20-8,enqueued,
easyread-text-11-10,11,text-11-10,enqueued,
easyread-text-19-19,19,text-19-19,enqueued,
easyread-text-27-5,27,text-27-5,enqueued,
easyread-text-13-21,13,text-13-21,enqueued,
easyread-text-30-4,30,text-30-4,enqueued,
easyread-text-10-2,10,text-10-2,enqueued,
easyread-text-28-1,28,text-28-1,enqueued,
easyread-text-26-8,26,text-26-8,enqueued,
easyread-text-11-10,11,text-11-10,enqueued,
easyread-text-20-9,20,text-20-9,enqueued,
easyread-text-27-5,27,text-27-5,enqueued,
easyread-text-19-20,19,text-19-20,enqueued,
easyread-text-13-22,13,text-13-22,enqueued,
easyread-text-30-4,30,text-30-4,enqueued,
easyread-text-26-8,26,text-26-8,enqueued,
easyread-text-10-3,10,text-10-3,enqueued,
easyread-text-28-2,28,text-28-2,enqueued,
easyread-text-20-9,20,text-20-9,enqueued,
easyread-text-11-11,11,text-11-11,enqueued,
easyread-text-19-20,19,text-19-20,enqueued,
easyread-text-27-6,27,text-27-6,enqueued,
easyread-text-13-22,13,text-13-22,enqueued,
easyread-text-30-5,30,text-30-5,enqueued,
easyread-text-26-9,26,text-26-9,enqueued,
easyread-text-10-3,10,text-10-3,enqueued,
easyread-text-28-2,28,text-28-2,enqueued,
easyread-text-11-11,11,text-11-11,enqueued,
easyread-text-20-10,20,text-20-10,enqueued,
easyread-text-27-6,27,text-27-6,enqueued,
easyread-text-19-21,19,text-19-21,enqueued,
easyread-text-13-23,13,text-13-23,enqueued,
easyread-text-30-5,30,text-30-5,enqueued,
easyread-text-26-9,26,text-26-9,enqueued,
easyread-text-10-4,10,text-10-4,enqueued,
easyread-text-20-10,20,text-20-10,enqueued,
easyread-text-28-3,28,text-28-3,enqueued,
easyread-text-11-12,11,text-11-12,enqueued,
easyread-text-27-7,27,text-27-7,enqueued,
easyread-text-15-5,15,text-15-5,success,
easyread-text-15-8,15,text-15-8,success,
easyread-text-19-21,19,text-19-21,enqueued,
easyread-text-15-9,15,text-15-9,success,
easyread-text-13-23,13,text-13-23,enqueued,
easyread-text-10-4,10,text-10-4,enqueued,
easyread-text-30-6,30,text-30-6,enqueued,
easyread-text-26-10,26,text-26-10,enqueued,
easyread-text-28-3,28,text-28-3,enqueued,
easyread-text-20-11,20,text-20-11,enqueued,
easyread-text-11-12,11,text-11-12,enqueued,
easyread-text-27-7,27,text-27-7,enqueued,
easyread-text-19-22,19,text-19-22,enqueued,
easyread-text-13-24,13,text-13-24,enqueued,
easyread-text-10-5,10,text-10-5,enqueued,
easyread-text-30-6,30,text-30-6,enqueued,
easyread-text-26-10,26,text-26-10,enqueued,
easyread-text-20-11,20,text-20-11,enqueued,
easyread-text-28-4,28,text-28-4,enqueued,
easyread-text-11-13,11,text-11-13,enqueued,
easyread-text-19-22,19,text-19-22,enqueued,
easyread-text-27-8,27,text-27-8,enqueued,
easyread-text-13-24,13,text-13-24,enqueued,
easyread-text-10-5,10,text-10-5,enqueued,
easyread-text-30-7,30,text-30-7,enqueued,
easyread-text-26-11,26,text-26-11,enqueued,
easyread-text-28-4,28,text-28-4,enqueued,
easyread-text-11-13,11,text-11-13,enqueued,
easyread-text-20-12,20,text-20-12,enqueued,
easyread-text-27-8,27,text-27-8,enqueued,
easyread-text-19-23,19,text-19-23,enqueued,
easyread-text-13-25,13,text-13-25,enqueued,
easyread-text-15-10,15,text-15-10,success,
easyread-text-10-6,10,text-10-6,enqueued,
easyread-text-30-7,30,text-30-7,enqueued,
easyread-text-26-11,26,text-26-11,enqueued,
easyread-text-20-12,20,text-20-12,enqueued,
easyread-text-28-5,28,text-28-5,enqueued,
easyread-text-15-12,15,text-15-12,success,
easyread-text-11-14,11,text-11-14,enqueued,
easyread-text-19-23,19,text-19-23,enqueued,
easyread-text-27-9,27,text-27-9,enqueued,
easyread-text-13-25,13,text-13-25,enqueued,
easyread-text-15-11,15,text-15-11,success,
easyread-text-10-6,10,text-10-6,enqueued,
easyread-text-30-8,30,text-30-8,enqueued,
easyread-text-26-12,26,text-26-12,enqueued,
easyread-text-28-5,28,text-28-5,enqueued,
easyread-text-20-13,20,text-20-13,enqueued,
easyread-text-11-14,11,text-11-14,enqueued,
easyread-text-27-9,27,text-27-9,enqueued,
easyread-text-19-24,19,text-19-24,enqueued,
easyread-text-15-9,15,text-15-9,success,
easyread-text-13-26,13,text-13-26,enqueued,
easyread-text-30-8,30,text-30-8,enqueued,
easyread-text-10-7,10,text-10-7,enqueued,
easyread-text-26-12,26,text-26-12,enqueued,
easyread-text-15-13,15,text-15-13,success,
easyread-text-20-13,20,text-20-13,enqueued,
easyread-text-28-6,28,text-28-6,enqueued,
easyread-text-19-24,19,text-19-24,enqueued,
easyread-text-11-15,11,text-11-15,enqueued,
easyread-text-13-26,13,text-13-26,enqueued,
easyread-text-27-10,27,text-27-10,enqueued,
easyread-text-30-9,30,text-30-9,enqueued,
easyread-text-10-7,10,text-10-7,enqueued,
easyread-text-26-13,26,text-26-13,enqueued,
easyread-text-28-6,28,text-28-6,enqueued,
easyread-text-20-14,20,text-20-14,enqueued,
easyread-text-11-15,11,text-11-15,enqueued,
easyread-text-19-25,19,text-19-25,enqueued,
easyread-text-13-27,13,text-13-27,enqueued,
easyread-text-27-10,27,text-27-10,enqueued,
easyread-text-30-9,30,text-30-9,enqueued,
easyread-text-26-13,26,text-26-13,enqueued,
easyread-text-10-8,10,text-10-8,enqueued,
easyread-text-20-14,20,text-20-14,enqueued,
easyread-text-28-7,28,text-28-7,enqueued,
easyread-text-19-25,19,text-19-25,enqueued,
easyread-text-11-16,11,text-11-16,enqueued,
easyread-text-13-27,13,text-13-27,enqueued,
easyread-text-27-11,27,text-27-11,enqueued,
easyread-text-30-10,30,text-30-10,enqueued,
easyread-text-10-8,10,text-10-8,enqueued,
easyread-text-26-14,26,text-26-14,enqueued,
easyread-text-28-7,28,text-28-7,enqueued,
easyread-text-20-15,20,text-20-15,enqueued,
easyread-text-15-14,15,text-15-14,success,
easyread-text-15-11,15,text-15-11,success,
easyread-text-11-16,11,text-11-16,enqueued,
easyread-text-27-11,27,text-27-11,enqueued,
easyread-text-13-28,13,text-13-28,enqueued,
easyread-text-15-10,15,text-15-10,success,
easyread-text-30-10,30,text-30-10,enqueued,
easyread-text-15-18,15,text-15-18,success,
easyread-text-10-9,10,text-10-9,enqueued,
easyread-text-26-14,26,text-26-14,enqueued,
easyread-text-28-8,28,text-28-8,enqueued,
easyread-text-15-12,15,text-15-12,success,
easyread-text-20-15,20,text-20-15,enqueued,
easyread-text-11-17,11,text-11-17,enqueued,
easyread-text-13-28,13,text-13-28,enqueued,
easyread-text-15-13,15,text-15-13,success,
easyread-text-27-12,27,text-27-12,enqueued,
easyread-text-30-11,30,text-30-11,enqueued,
easyread-text-10-9,10,text-10-9,enqueued,
easyread-text-28-8,28,text-28-8,enqueued,
easyread-text-26-15,26,text-26-15,enqueued,
easyread-text-11-17,11,text-11-17,enqueued,
easyread-text-20-16,20,text-20-16,enqueued,
easyread-text-15-15,15,text-15-15,success,
easyread-text-27-12,27,text-27-12,enqueued,
easyread-text-15-17,15,text-15-17,success,
easyread-text-30-11,30,text-30-11,enqueued,
easyread-text-10-10,10,text-10-10,enqueued,
easyread-text-15-18,15,text-15-18,success,
easyread-text-26-15,26,text-26-15,enqueued,
easyread-text-28-9,28,text-28-9,enqueued,
easyread-text-20-16,20,text-20-16,enqueued,
easyread-text-11-18,11,text-11-18,enqueued,
easyread-text-27-13,27,text-27-13,enqueued,
easyread-text-30-12,30,text-30-12,enqueued,
easyread-text-10-10,10,text-10-10,enqueued,
easyread-text-26-16,26,text-26-16,enqueued,
easyread-text-28-9,28,text-28-9,enqueued,
easyread-text-11-18,11,text-11-18,enqueued,
easyread-text-20-17,20,text-20-17,enqueued,
easyread-text-27-13,27,text-27-13,enqueued,
easyread-text-30-12,30,text-30-12,enqueued,
easyread-text-26-16,26,text-26-16,enqueued,
easyread-text-10-11,10,text-10-11,enqueued,
easyread-text-28-10,28,text-28-10,enqueued,
easyread-text-20-17,20,text-20-17,enqueued,
easyread-text-11-19,11,text-11-19,enqueued,
easyread-text-27-14,27,text-27-14,enqueued,
easyread-text-30-13,30,text-30-13,enqueued,
easyread-text-26-17,26,text-26-17,enqueued,
easyread-text-15-16,15,text-15-16,success,
easyread-text-10-11,10,text-10-11,enqueued,
easyread-text-28-10,28,text-28-10,enqueued,
easyread-text-20-18,20,text-20-18,enqueued,
easyread-text-11-19,11,text-11-19,enqueued,
easyread-text-27-14,27,text-27-14,enqueued,
easyread-text-30-13,30,text-30-13,enqueued,
easyread-text-26-17,26,text-26-17,enqueued,
easyread-text-10-12,10,text-10-12,enqueued,
easyread-text-20-18,20,text-20-18,enqueued,
easyread-text-28-11,28,text-28-11,enqueued,
easyread-text-11-20,11,text-11-20,enqueued,
easyread-text-27-15,27,text-27-15,enqueued,
easyread-text-10-12,10,text-10-12,enqueued,
easyread-text-30-14,30,text-30-14,enqueued,
easyread-text-26-18,26,text-26-18,enqueued,
easyread-text-28-11,28,text-28-11,enqueued,
easyread-text-11-20,11,text-11-20,enqueued,
easyread-text-20-19,20,text-20-19,enqueued,
easyread-text-27-15,27,text-27-15,enqueued,
easyread-text-30-14,30,text-30-14,enqueued,
easyread-text-10-13,10,text-10-13,enqueued,
easyread-text-26-18,26,text-26-18,enqueued,
easyread-text-28-12,28,text-28-12,enqueued,
easyread-text-20-19,20,text-20-19,enqueued,
easyread-text-11-21,11,text-11-21,enqueued,
easyread-text-27-16,27,text-27-16,enqueued,
easyread-text-10-13,10,text-10-13,enqueued,
easyread-text-30-15,30,text-30-15,enqueued,
easyread-text-28-12,28,text-28-12,enqueued,
easyread-text-26-19,26,text-26-19,enqueued,
easyread-text-11-21,11,text-11-21,enqueued,
easyread-text-20-20,20,text-20-20,enqueued,
easyread-text-27-16,27,text-27-16,enqueued,
easyread-text-10-14,10,text-10-14,enqueued,
easyread-text-30-15,30,text-30-15,enqueued,
easyread-text-26-19,26,text-26-19,enqueued,
easyread-text-28-13,28,text-28-13,enqueued,
easyread-text-20-20,20,text-20-20,enqueued,
easyread-text-11-22,11,text-11-22,enqueued,
easyread-text-10-14,10,text-10-14,enqueued,
easyread-text-27-17,27,text-27-17,enqueued,
easyread-text-28-13,28,text-28-13,enqueued,
easyread-text-30-16,30,text-30-16,enqueued,
easyread-text-26-20,26,text-26-20,enqueued,
easyread-text-11-22,11,text-11-22,enqueued,
easyread-text-20-21,20,text-20-21,enqueued,
easyread-text-27-17,27,text-27-17,enqueued,
easyread-text-10-15,10,text-10-15,enqueued,
easyread-text-28-14,28,text-28-14,enqueued,
easyread-text-30-16,30,text-30-16,enqueued,
easyread-text-26-20,26,text-26-20,enqueued,
easyread-text-20-21,20,text-20-21,enqueued,
easyread-text-11-23,11,text-11-23,enqueued,
easyread-text-10-15,10,text-10-15,enqueued,
easyread-text-15-14,15,text-15-14,success,
easyread-text-28-14,28,text-28-14,enqueued,
easyread-text-15-17,15,text-15-17,success,
easyread-text-27-18,27,text-27-18,enqueued,
easyread-text-15-16,15,text-15-16,success,
easyread-text-11-23,11,text-11-23,enqueued,
easyread-text-30-17,30,text-30-17,enqueued,
easyread-text-26-21,26,text-26-21,enqueued,
easyread-text-15-21,15,text-15-21,success,
easyread-text-10-16,10,text-10-16,enqueued,
easyread-text-28-15,28,text-28-15,enqueued,
easyread-text-27-18,27,text-27-18,enqueued,
easyread-text-30-17,30,text-30-17,enqueued,
easyread-text-11-24,11,text-11-24,enqueued,
easyread-text-26-21,26,text-26-21,enqueued,
easyread-text-10-16,10,text-10-16,enqueued,
easyread-text-28-15,28,text-28-15,enqueued,
easyread-text-11-24,11,text-11-24,enqueued,
easyread-text-27-19,27,text-27-19,enqueued,
easyread-text-15-20,15,text-15-20,success,
easyread-text-30-18,30,text-30-18,enqueued,
easyread-text-27-19,27,text-27-19,enqueued,
easyread-text-26-22,26,text-26-22,enqueued,
easyread-text-15-15,15,text-15-15,success,
easyread-text-30-18,30,text-30-18,enqueued,
easyread-text-22-1,22,text-22-1,success,
easyread-text-15-19,15,text-15-19,success,
easyread-text-26-22,26,text-26-22,enqueued,
easyread-text-10-17,10,text-10-17,enqueued,
easyread-text-28-16,28,text-28-16,enqueued,
easyread-text-11-25,11,text-11-25,enqueued,
easyread-text-27-20,27,text-27-20,enqueued,
easyread-text-30-19,30,text-30-19,enqueued,
easyread-text-10-17,10,text-10-17,enqueued,
easyread-text-28-16,28,text-28-16,enqueued,
easyread-text-11-25,11,text-11-25,enqueued,
easyread-text-27-20,27,text-27-20,enqueued,
easyread-text-30-19,30,text-30-19,enqueued,
easyread-text-10-18,10,text-10-18,enqueued,
easyread-text-15-19,15,text-15-19,success,
easyread-text-15-21,15,text-15-21,success,
easyread-text-28-17,28,text-28-17,enqueued,
easyread-text-11-26,11,text-11-26,enqueued,
easyread-text-27-21,27,text-27-21,enqueued,
easyread-text-10-18,10,text-10-18,enqueued,
easyread-text-30-20,30,text-30-20,enqueued,
easyread-text-28-17,28,text-28-17,enqueued,
easyread-text-11-26,11,text-11-26,enqueued,
easyread-text-27-21,27,text-27-21,enqueued,
easyread-text-30-20,30,text-30-20,enqueued,
easyread-text-10-19,10,text-10-19,enqueued,
easyread-text-28-18,28,text-28-18,enqueued,
easyread-text-11-27,11,text-11-27,enqueued,
easyread-text-27-22,27,text-27-22,enqueued,
easyread-text-10-19,10,text-10-19,enqueued,
easyread-text-30-21,30,text-30-21,enqueued,
easyread-text-28-18,28,text-28-18,enqueued,
easyread-text-11-27,11,text-11-27,enqueued,
easyread-text-27-22,27,text-27-22,enqueued,
easyread-text-10-20,10,text-10-20,enqueued,
easyread-text-30-21,30,text-30-21,enqueued,
easyread-text-28-19,28,text-28-19,enqueued,
easyread-text-11-28,11,text-11-28,enqueued,
easyread-text-10-20,10,text-10-20,enqueued,
easyread-text-27-23,27,text-27-23,enqueued,
easyread-text-30-22,30,text-30-22,enqueued,
easyread-text-28-19,28,text-28-19,enqueued,
easyread-text-11-28,11,text-11-28,enqueued,
easyread-text-10-21,10,text-10-21,enqueued,
easyread-text-27-23,27,text-27-23,enqueued,
easyread-text-30-22,30,text-30-22,enqueued,
easyread-text-28-20,28,text-28-20,enqueued,
easyread-text-11-29,11,text-11-29,enqueued,
easyread-text-10-21,10,text-10-21,enqueued,
easyread-text-27-24,27,text-27-24,enqueued,
easyread-text-30-23,30,text-30-23,enqueued,
easyread-text-28-20,28,text-28-20,enqueued,
easyread-text-11-29,11,text-11-29,enqueued,
easyread-text-27-24,27,text-27-24,enqueued,
easyread-text-10-22,10,text-10-22,enqueued,
easyread-text-30-23,30,text-30-23,enqueued,
easyread-text-28-21,28,text-28-21,enqueued,
easyread-text-10-22,10,text-10-22,enqueued,
easyread-text-27-25,27,text-27-25,enqueued,
easyread-text-30-24,30,text-30-24,enqueued,
easyread-text-22-3,22,text-22-3,success,
easyread-text-28-21,28,text-28-21,enqueued,
easyread-text-22-1,22,text-22-1,success,
easyread-text-22-0,22,text-22-0,success,
easyread-text-10-23,10,text-10-23,enqueued,
easyread-text-27-25,27,text-27-25,enqueued,
easyread-text-30-24,30,text-30-24,enqueued,
easyread-text-28-22,28,text-28-22,enqueued,
easyread-text-22-4,22,text-22-4,success,
easyread-text-10-23,10,text-10-23,enqueued,
easyread-text-27-26,27,text-27-26,enqueued,
easyread-text-28-22,28,text-28-22,enqueued,
easyread-text-10-24,10,text-10-24,enqueued,
easyread-text-27-26,27,text-27-26,enqueued,
easyread-text-28-23,28,text-28-23,enqueued,
easyread-text-10-24,10,text-10-24,enqueued,
easyread-text-27-27,27,text-27-27,enqueued,
easyread-text-22-2,22,text-22-2,success,
easyread-text-28-23,28,text-28-23,enqueued,
easyread-text-27-27,27,text-27-27,enqueued,
easyread-text-10-25,10,text-10-25,enqueued,
easyread-text-10-25,10,text-10-25,enqueued,
easyread-text-28-24,28,text-28-24,enqueued,
easyread-text-27-28,27,text-27-28,enqueued,
easyread-text-10-26,10,text-10-26,enqueued,
easyread-text-28-24,28,text-28-24,enqueued,
easyread-text-22-0,22,text-22-0,success,
easyread-text-27-28,27,text-27-28,enqueued,
easyread-text-22-2,22,text-22-2,success,
easyread-text-10-26,10,text-10-26,enqueued,
easyread-text-28-25,28,text-28-25,enqueued,
easyread-text-10-27,10,text-10-27,enqueued,
easyread-text-28-25,28,text-28-25,enqueued,
easyread-text-10-27,10,text-10-27,enqueued,
easyread-text-28-26,28,text-28-26,enqueued,
easyread-text-10-28,10,text-10-28,enqueued,
easyread-text-28-26,28,text-28-26,enqueued,
easyread-text-10-28,10,text-10-28,enqueued,
easyread-text-22-4,22,text-22-4,success,
easyread-text-28-27,28,text-28-27,enqueued,
easyread-text-28-27,28,text-28-27,enqueued,
easyread-text-10-29,10,text-10-29,enqueued,
easyread-text-10-29,10,text-10-29,enqueued,
easyread-text-28-28,28,text-28-28,enqueued,
easyread-text-28-28,28,text-28-28,enqueued,
easyread-text-22-3,22,text-22-3,success,
easyread-text-22-5,22,text-22-5,success,
easyread-text-22-5,22,text-22-5,success,
easyread-text-22-10,22,text-22-10,success,
easyread-text-22-12,22,text-22-12,success,
easyread-text-22-8,22,text-22-8,success,
easyread-text-22-13,22,text-22-13,success,
easyread-text-22-11,22,text-22-11,success,
easyread-text-22-10,22,text-22-10,success,
easyread-text-22-13,22,text-22-13,success,
easyread-text-22-8,22,text-22-8,success,
easyread-text-14-1,14,text-14-1,success,
easyread-text-22-7,22,text-22-7,success,
easyread-text-22-7,22,text-22-7,success,
easyread-text-22-11,22,text-22-11,success,
easyread-text-22-12,22,text-22-12,success,
easyread-text-22-14,22,text-22-14,success,
easyread-text-22-6,22,text-22-6,success,
easyread-text-22-9,22,text-22-9,success,
easyread-text-14-2,14,text-14-2,success,
easyread-text-14-4,14,text-14-4,success,
easyread-text-14-3,14,text-14-3,success,
easyread-text-14-5,14,text-14-5,success,
easyread-text-14-2,14,text-14-2,success,
easyread-text-14-1,14,text-14-1,success,
easyread-text-22-9,22,text-22-9,success,
easyread-text-14-3,14,text-14-3,success,
easyread-text-14-6,14,text-14-6,success,
easyread-text-14-0,14,text-14-0,success,
easyread-text-14-7,14,text-14-7,success,
easyread-text-14-5,14,text-14-5,success,
easyread-text-14-4,14,text-14-4,success,
easyread-text-14-10,14,text-14-10,success,
easyread-text-22-14,22,text-22-14,success,
easyread-text-14-11,14,text-14-11,success,
easyread-text-14-6,14,text-14-6,success,
easyread-text-14-10,14,text-14-10,success,
easyread-text-14-8,14,text-14-8,success,
easyread-text-14-9,14,text-14-9,success,
easyread-text-14-12,14,text-14-12,success,
easyread-text-14-11,14,text-14-11,success,
easyread-text-14-12,14,text-14-12,success,
easyread-text-14-14,14,text-14-14,success,
easyread-text-14-13,14,text-14-13,success,
easyread-text-14-15,14,text-14-15,success,
easyread-text-14-9,14,text-14-9,success,
easyread-text-22-6,22,text-22-6,success,
easyread-text-14-7,14,text-14-7,success,
easyread-text-14-16,14,text-14-16,success,
easyread-text-14-14,14,text-14-14,success,
easyread-text-14-13,14,text-14-13,success,
easyread-text-14-8,14,text-14-8,success,
easyread-text-15-20,15,text-15-20,success,
easyread-text-17-1,17,text-17-1,success,
easyread-text-24-0,24,text-24-0,enqueued,
easyread-text-24-0,24,text-24-0,enqueued,
easyread-text-24-1,24,text-24-1,enqueued,
easyread-text-24-1,24,text-24-1,enqueued,
easyread-text-24-2,24,text-24-2,enqueued,
easyread-text-24-2,24,text-24-2,enqueued,
easyread-text-24-3,24,text-24-3,enqueued,
easyread-text-24-3,24,text-24-3,enqueued,
easyread-text-14-17,14,text-14-17,success,
easyread-text-24-4,24,text-24-4,enqueued,
easyread-text-17-1,17,text-17-1,success,
easyread-text-24-4,24,text-24-4,enqueued,
easyread-text-17-0,17,text-17-0,success,
easyread-text-24-5,24,text-24-5,enqueued,
easyread-text-24-5,24,text-24-5,enqueued,
easyread-text-14-17,14,text-14-17,success,
easyread-text-24-6,24,text-24-6,enqueued,
easyread-text-24-6,24,text-24-6,enqueued,
easyread-text-24-7,24,text-24-7,enqueued,
easyread-text-24-7,24,text-24-7,enqueued,
easyread-text-24-8,24,text-24-8,enqueued,
easyread-text-24-8,24,text-24-8,enqueued,
easyread-text-24-9,24,text-24-9,enqueued,
easyread-text-24-9,24,text-24-9,enqueued,
easyread-text-24-10,24,text-24-10,enqueued,
easyread-text-24-10,24,text-24-10,enqueued,
easyread-text-24-11,24,text-24-11,enqueued,
easyread-text-24-11,24,text-24-11,enqueued,
easyread-text-24-12,24,text-24-12,enqueued,
easyread-text-24-12,24,text-24-12,enqueued,
easyread-text-24-13,24,text-24-13,enqueued,
easyread-text-24-13,24,text-24-13,enqueued,
easyread-text-24-14,24,text-24-14,enqueued,
easyread-text-24-14,24,text-24-14,enqueued,
easyread-text-24-15,24,text-24-15,enqueued,
easyread-text-24-15,24,text-24-15,enqueued,
easyread-text-24-16,24,text-24-16,enqueued,
easyread-text-24-16,24,text-24-16,enqueued,
easyread-text-24-17,24,text-24-17,enqueued,
easyread-text-24-17,24,text-24-17,enqueued,
easyread-text-24-18,24,text-24-18,enqueued,
easyread-text-29-0,29,text-29-0,enqueued,
easyread-text-24-18,24,text-24-18,enqueued,
easyread-text-29-0,29,text-29-0,enqueued,
easyread-text-24-19,24,text-24-19,enqueued,
easyread-text-29-1,29,text-29-1,enqueued,
easyread-text-24-19,24,text-24-19,enqueued,
easyread-text-29-1,29,text-29-1,enqueued,
easyread-text-24-20,24,text-24-20,enqueued,
easyread-text-29-2,29,text-29-2,enqueued,
easyread-text-24-20,24,text-24-20,enqueued,
easyread-text-29-2,29,text-29-2,enqueued,
easyread-text-24-21,24,text-24-21,enqueued,
easyread-text-24-21,24,text-24-21,enqueued,
easyread-text-29-3,29,text-29-3,enqueued,
easyread-text-29-3,29,text-29-3,enqueued,
easyread-text-24-22,24,text-24-22,enqueued,
easyread-text-24-22,24,text-24-22,enqueued,
easyread-text-29-4,29,text-29-4,enqueued,
easyread-text-24-23,24,text-24-23,enqueued,
easyread-text-29-4,29,text-29-4,enqueued,
easyread-text-24-23,24,text-24-23,enqueued,
easyread-text-29-5,29,text-29-5,enqueued,
easyread-text-24-24,24,text-24-24,enqueued,
easyread-text-29-5,29,text-29-5,enqueued,
easyread-text-24-24,24,text-24-24,enqueued,
easyread-text-29-6,29,text-29-6,enqueued,
easyread-text-16-0,16,text-16-0,success,
easyread-text-14-16,14,text-14-16,success,
easyread-text-29-6,29,text-29-6,enqueued,
easyread-text-24-25,24,text-24-25,enqueued,
easyread-text-24-25,24,text-24-25,enqueued,
easyread-text-17-3,17,text-17-3,success,
easyread-text-29-7,29,text-29-7,enqueued,
easyread-text-24-26,24,text-24-26,enqueued,
